所属项目,电压条件文件夹,电压条件,文件名,项目标记,正切换电压(V),负切换电压(V),数据点数
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R08.txt,正常,1.74,-1.98,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R10.txt,正常,1.74,-2.13,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R11.txt,正常,1.47,-2.55,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R12.txt,正常,1.53,-2.34,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R13.txt,正常,1.53,-2.88,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R14.txt,正常,1.53,-2.52,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10010_BL_R15.txt,正常,1.74,-2.07,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L00.txt,正常,2.61,-1.5,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L01.txt,正常,1.77,-0.99,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L02.txt,正常,2.46,-1.5,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L03.txt,正常,1.59,-1.44,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L04.txt,正常,1.08,-1.5,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L05.txt,正常,2.64,-1.5,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L06.txt,正常,1.38,-1.53,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L07.txt,正常,1.77,-2.07,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L08.txt,正常,1.08,-1.59,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L09.txt,正常,1.77,-2.64,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L10.txt,正常,1.32,-2.34,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L11.txt,正常,1.29,-1.5,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L12.txt,正常,1.08,-1.68,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L13.txt,正常,1.29,-1.74,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L14.txt,正常,1.53,-1.41,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_L15.txt,正常,2.37,-2.07,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R00.txt,正常,1.29,-2.64,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R02.txt,正常,1.32,-2.04,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R04.txt,正常,0.48,-2.64,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R06.txt,正常,1.29,-2.58,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R07.txt,正常,1.32,-2.67,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R08.txt,正常,1.32,-2.7,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R09.txt,正常,1.32,-2.7,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R11.txt,正常,1.74,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R12.txt,正常,1.83,-2.91,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R13.txt,正常,2.58,-1.86,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R14.txt,正常,2.58,-1.92,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10011_BL_R15.txt,正常,1.32,-2.64,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L00.txt,正常,1.68,-0.75,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L01.txt,正常,0.36,-0.9,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L02.txt,正常,1.83,-1.95,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L03.txt,正常,1.23,-2.16,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L04.txt,正常,1.11,-1.89,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L05.txt,正常,1.98,-1.53,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L06.txt,正常,2.07,-2.58,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L07.txt,正常,1.47,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L08.txt,正常,1.53,-2.49,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L10.txt,正常,1.17,-1.23,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L11.txt,正常,0.81,-1.5,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L12.txt,正常,0.06,-1.77,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L13.txt,正常,0.87,-1.53,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_L14.txt,正常,1.92,-1.8,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R00.txt,正常,2.85,-1.68,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R01.txt,正常,2.82,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R02.txt,正常,2.85,-1.32,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R04.txt,正常,2.82,-2.4,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R05.txt,正常,2.85,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R06.txt,正常,2.85,-2.94,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R07.txt,正常,2.82,-1.32,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R08.txt,正常,2.85,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R09.txt,正常,2.82,-2.97,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R10.txt,正常,2.85,-2.46,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R11.txt,正常,2.04,-2.07,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R12.txt,正常,1.74,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10100_BL_R15.txt,正常,2.85,-2.97,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L00.txt,正常,0.75,-2.01,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L01.txt,正常,1.44,-1.74,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L02.txt,正常,1.5,-1.47,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L04.txt,正常,1.59,-1.47,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L05.txt,正常,1.35,-1.44,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L06.txt,正常,1.14,-1.23,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L07.txt,正常,0.69,-1.65,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L08.txt,正常,1.11,-2.7,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L09.txt,正常,1.47,-3.0,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L11.txt,正常,1.8,-2.82,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L12.txt,正常,0.03,-2.01,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L13.txt,正常,1.35,-2.1,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_L15.txt,正常,1.8,-2.37,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R01.txt,正常,1.38,-2.94,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R03.txt,正常,1.41,-0.09,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R04.txt,正常,0.96,-1.92,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R05.txt,正常,1.41,-2.88,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R07.txt,正常,1.41,-1.92,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R08.txt,正常,1.44,-1.95,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R09.txt,正常,1.41,-1.92,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R10.txt,正常,1.41,-1.95,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R11.txt,正常,2.94,-1.8,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R12.txt,正常,2.94,-2.64,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10101_BL_R15.txt,正常,1.41,-1.92,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L00.txt,正常,1.65,-2.34,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L01.txt,正常,0.81,-1.65,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L02.txt,正常,2.1,-0.39,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L04.txt,正常,2.67,-1.05,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L05.txt,正常,1.83,-2.94,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L06.txt,正常,2.97,-1.35,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L07.txt,正常,0.99,-1.89,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L08.txt,正常,1.89,-1.59,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L09.txt,正常,0.78,-1.65,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L10.txt,正常,1.05,-1.95,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L11.txt,正常,0.78,-2.07,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L12.txt,正常,0.24,-2.01,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L13.txt,正常,2.52,-1.8,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L14.txt,正常,1.05,-1.71,404
24B-W036-271TC2-20250619-D27,7_np3v,-3v~3v,TC2_MA_IV_10110_BL_L15.txt,正常,2.31,-1.98,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L01.txt,正常,1.74,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L02.txt,正常,1.89,-3.23,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L03.txt,正常,1.23,-2.67,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L04.txt,正常,1.68,-3.2,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L05.txt,正常,2.76,-0.53,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L06.txt,正常,1.95,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L07.txt,正常,1.29,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L08.txt,正常,0.15,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L09.txt,正常,1.14,-2.34,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L10.txt,正常,2.13,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L11.txt,正常,2.16,-3.1,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L12.txt,正常,1.62,-2.51,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L13.txt,正常,1.35,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L14.txt,正常,0.6,-1.39,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_L15.txt,正常,0.93,-3.2,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R00.txt,正常,1.74,-3.07,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R01.txt,正常,1.74,-3.17,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R02.txt,正常,1.74,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R03.txt,正常,1.74,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R04.txt,正常,2.28,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R06.txt,正常,1.74,-2.97,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R08.txt,正常,1.74,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R09.txt,正常,1.74,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R10.txt,正常,1.74,-3.1,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R11.txt,正常,0.48,-3.04,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R12.txt,正常,2.13,-3.1,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R13.txt,正常,1.98,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R14.txt,正常,2.28,-3.0,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00000_BL_R15.txt,正常,1.74,-3.04,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L00.txt,正常,1.2,-1.55,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L01.txt,正常,0.78,-2.05,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L02.txt,正常,1.26,-2.11,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L03.txt,正常,2.46,-2.24,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L04.txt,正常,1.62,-3.3,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L05.txt,正常,1.05,-1.78,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L06.txt,正常,0.78,-1.19,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L07.txt,正常,2.37,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L08.txt,正常,1.32,-1.29,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L09.txt,正常,1.08,-1.55,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L10.txt,正常,1.92,-3.0,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L11.txt,正常,0.84,-1.45,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L12.txt,正常,1.23,-1.52,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L13.txt,正常,2.37,-1.52,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_L14.txt,正常,1.17,-1.95,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R00.txt,正常,1.74,-3.2,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R01.txt,正常,1.74,-3.1,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R02.txt,正常,1.74,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R04.txt,正常,0.9,-2.34,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R05.txt,正常,1.71,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R07.txt,正常,1.74,-3.17,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R09.txt,正常,1.74,-3.13,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R10.txt,正常,1.74,-3.23,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R11.txt,正常,2.16,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R12.txt,正常,2.67,-3.07,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R13.txt,正常,1.11,-2.64,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00001_BL_R15.txt,正常,1.71,-3.2,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L00.txt,正常,1.71,-2.24,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L02.txt,正常,1.74,-2.28,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L03.txt,正常,0.81,-1.98,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L04.txt,正常,2.4,-2.28,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L05.txt,正常,0.9,-1.85,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L06.txt,正常,1.44,-2.14,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L07.txt,正常,0.51,-1.58,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L08.txt,正常,1.92,-1.58,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L09.txt,正常,0.99,-1.15,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L10.txt,正常,1.38,-1.15,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L11.txt,正常,1.95,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L12.txt,正常,2.1,-2.54,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L13.txt,正常,1.8,-3.3,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L14.txt,正常,1.65,-1.65,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_L15.txt,正常,2.52,-2.84,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R01.txt,正常,1.56,-2.84,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R04.txt,正常,1.86,-3.3,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R08.txt,正常,1.59,-2.87,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R09.txt,正常,1.53,-2.87,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R10.txt,正常,1.59,-2.8,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R11.txt,正常,1.41,-3.23,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R12.txt,正常,1.41,-2.9,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R13.txt,正常,1.71,-3.27,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00010_BL_R14.txt,正常,1.86,-2.84,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L01.txt,正常,2.97,-2.24,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L02.txt,正常,0.27,-1.85,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L03.txt,正常,2.04,-3.23,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L04.txt,正常,1.59,-1.78,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L05.txt,正常,2.1,-1.68,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L06.txt,正常,0.66,-1.91,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L07.txt,正常,0.78,-1.85,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L08.txt,正常,2.85,-3.3,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L09.txt,正常,2.01,-1.55,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L10.txt,正常,2.7,-1.39,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L11.txt,正常,2.13,-1.52,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L12.txt,正常,0.42,-1.09,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L13.txt,正常,1.47,-1.78,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L14.txt,正常,2.13,-0.69,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_L15.txt,正常,1.62,-2.87,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_R00.txt,正常,1.56,-2.87,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_R01.txt,正常,1.53,-2.87,404
24B-W036-271TC2-20250619-D27,8_n3.3p3v,-3.3v~3v,TC2_MA_IV_00011_BL_R02.txt,正常,1.56,-2.87,404
